fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601127.SH,20251031,20250930,110534420761.800000,0,5636955963.210000,0,0,0
601127.SH,20250830,20250630,62401722813.800000,0,3077363481.260000,0,0,0
601127.SH,20250430,20250331,19147080403.630000,0,740630322.790000,0,0,0
601127.SH,20250401,20241231,145175822053.790000,0,4740116433.250000,0,0,0
601127.SH,20251031,20240930,106626512436.570000,0,3409733806.720000,0,0,0
601127.SH,20250830,20240630,65044468013.300000,0,1359121175.000000,0,0,0
601127.SH,20250430,20240331,26560677504.810000,0,88961703.190000,0,0,0
601127.SH,20250401,20231231,35841957866.810000,0,-4156716456.960000,0,0,0
601127.SH,20241031,20230930,16680124797.700000,0,-3450856058.190000,0,0,0
601127.SH,20240826,20230630,11032343769.100000,0,-2139495311.390000,0,0,0
601127.SH,20240430,20230331,5090601214.160000,0,-889927597.880000,0,0,0
601127.SH,20240430,20221231,34104996188.520000,0,-5220557281.150000,0,0,0
601127.SH,20231028,20220930,23123288906.630000,0,-3582106256.680000,0,0,0
601127.SH,20230831,20220630,12415946559.960000,0,-2316357942.710000,0,0,0
601127.SH,20230429,20220331,5131200882.210000,0,-1123978496.170000,0,0,0
601127.SH,20230429,20211231,16717920929.770000,0,-2630823724.900000,0,0,0
601127.SH,20221029,20210930,11449625391.420000,0,-1569770456.160000,0,0,0
601127.SH,20220820,20210630,7384493275.930000,0,-709901224.870000,0,0,0
601127.SH,20220430,20210331,3288567399.470000,0,-603735192.870000,0,0,0
601127.SH,20220430,20201231,14302475985.440000,0,-2234419335.400000,0,0,0
601127.SH,20211030,20200930,9225038279.190000,0,-1048620166.160000,0,0,0
601127.SH,20210831,20200630,5679950965.880000,0,-700278076.070000,0,0,0
601127.SH,20210430,20200331,2385040155.840000,0,-660731185.780000,0,0,0
601127.SH,20210430,20191231,18132005177.940000,0,85396972.500000,0,0,0
601127.SH,20201031,20190930,11554527209.320000,0,-440346049.500000,0,0,0
601127.SH,20200829,20190630,7684193878.560000,0,-266871844.320000,0,0,0
601127.SH,20200428,20190331,4734575792.050000,0,-54478664.220000,0,0,0
601127.SH,20200428,20181231,20239783232.000000,0,496919121.760000,0,0,0
601127.SH,20191030,20180930,14257622106.590000,0,333455351.610000,0,0,0
601127.SH,20190813,20180630,10453363507.340000,0,496432592.950000,0,0,0
601127.SH,20190430,20180331,6256871951.090000,0,400471455.460000,0,0,0
601127.SH,20190326,20171231,21933763911.670000,0,1101349405.120000,0,0,0
601127.SH,20181030,20170930,14510085300.400000,0,682781834.530000,0,0,0
601127.SH,20180830,20170630,10070903036.920000,0,529031149.810000,0,0,0
601127.SH,20180428,20170331,5874401470.840000,0,286636979.310000,0,0,0
601127.SH,20180417,20161231,16192433345.640000,0,635095097.900000,0,0,0
601127.SH,20171027,20160930,10201440748.180000,0,318711606.360000,0,0,0
601127.SH,20170818,20160630,6335555683.440000,0,216515361.240000,0,0,0
601127.SH,20170428,20160331,3192494361.940000,0,134479316.050000,0,0,0
601127.SH,20170320,20151231,10554475453.110000,0,388770502.650000,0,0,0
601127.SH,20161026,20150930,6934840180.540000,0,87272392.960000,0,0,0
601127.SH,20160825,20150630,5162894480.260000,0,140978144.960000,0,0,0
601127.SH,20150428,20150331,3103591317.560000,0,97817973.270000,0,0,0
601127.SH,20160523,20141231,9418078375.220000,0,336411637.540000,0,0,0
601127.SH,20141028,20140930,5950068979.510000,0,146620986.590000,0,0,0
601127.SH,20140918,20140630,4309639882.380000,0,138010521.650000,0,0,0
601127.SH,20140826,20140331,2407911465.420000,0,100577024.800000,0,0,0
601127.SH,20160523,20131231,8287399529.950000,0,394851186.110000,0,0,0
601127.SH,20150416,20121231,7901864971.680000,0,372488970.460000,0,0,0
601127.SH,20140826,20111231,9730071505.750000,0,585114180.420000,0,0,0
