fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
002584.SZ,20251028,20250930,5143596251.760000,2895645242.610000,0,3728197777.870000,2363538018.790000
002584.SZ,20250819,20250630,5009083141.890000,2780076641.990000,0,3583590353.440000,2283558617.870000
002584.SZ,20250426,20250331,4841141343.990000,2525063576.390000,0,3422374492.160000,2143321039.180000
002584.SZ,20251028,20241231,4715579071.580000,2409792792.730000,0,3287777849.870000,1987553059.340000
002584.SZ,20241030,20240930,4961976694.630000,2633992887.930000,0,3536510447.190000,2230768283.200000
002584.SZ,20240824,20240630,4850180255.380000,2542040357.500000,0,3426556792.650000,2150838500.390000
002584.SZ,20240427,20240331,4676906903.310000,2391027932.720000,0,3240753873.930000,2033891339.670000
002584.SZ,20250426,20231231,4769003949.470000,2414947856.790000,0,3329294470.140000,2069737441.430000
002584.SZ,20231028,20230930,4904170680.960000,2556047323.380000,0,3451654897.950000,2092752912.560000
002584.SZ,20230823,20230630,5095488471.830000,2769274723.440000,0,3642291732.490000,2342590460.370000
002584.SZ,20230429,20230331,5057362009.890000,2731999097.660000,0,3708006132.330000,2292100928.450000
002584.SZ,20240427,20221231,4979786536.920000,2663417540.910000,0,3687536555.980000,2342250447.430000
002584.SZ,20221028,20220930,4690057680.460000,2342140855.870000,0,3567217772.410000,2229157327.950000
002584.SZ,20230429,20220630,4846101300.240000,2541189218.380000,0,3803864468.690000,2478717052.200000
002584.SZ,20220428,20220331,4696696552.690000,2365626894.650000,0,3676553055.820000,2263289417.110000
002584.SZ,20230429,20211231,4810432071.920000,2504053852.670000,0,3699488902.530000,2392134461.660000
002584.SZ,20211026,20210930,4573212277.050000,2286997092.570000,0,3360177342.170000,2143807290.630000
002584.SZ,20210729,20210630,4521195024.770000,2264157046.010000,0,3283758579.420000,2097718251.810000
002584.SZ,20210429,20210331,4506314643.930000,2410445115.570000,0,3334722829.420000,2185221904.900000
002584.SZ,20220422,20201231,4421453856.170000,2333273655.490000,0,3294742543.640000,2152161929.770000
002584.SZ,20201029,20200930,4291764950.070000,2199642022.480000,0,3244384955.010000,1996807945.870000
002584.SZ,20200828,20200630,4496249843.910000,2424755281.880000,0,3421781415.420000,2216539326.300000
002584.SZ,20200430,20200331,4563237515.330000,2601517485.190000,0,3269622736.140000,2394172559.740000
002584.SZ,20210429,20191231,4230935377.970000,2231418916.850000,0,2903858583.050000,1976258031.340000
002584.SZ,20191031,20190930,3722011878.090000,1776294098.980000,0,2394092687.030000,1508085415.600000
002584.SZ,20190830,20190630,3769318623.480000,1886971147.220000,0,2488716048.400000,1623280584.870000
002584.SZ,20190429,20190331,3805509865.320000,1971704912.760000,0,2525140711.660000,1692282471.450000
002584.SZ,20200615,20181231,3509208885.600000,1692061653.310000,0,2265329172.750000,1411907333.030000
002584.SZ,20181026,20180930,3097861994.410000,1266118445.880000,0,1847256920.060000,970801279.210000
002584.SZ,20180818,20180630,3070210076.850000,1267659431.160000,0,1814316378.780000,1006054187.660000
002584.SZ,20180426,20180331,2619464882.540000,894027812.950000,0,1644302424.340000,837401646.280000
002584.SZ,20190429,20171231,2482978929.430000,760561750.830000,0,1582707216.640000,703281084.160000
002584.SZ,20171021,20170930,2398291975.690000,679930823.900000,0,1481668707.390000,623045657.230000
002584.SZ,20170825,20170630,2340719295.010000,625408227.200000,0,1408553096.450000,590855227.200000
002584.SZ,20170425,20170331,2434781196.310000,655526430.400000,0,1441130820.550000,620568930.400000
002584.SZ,20180323,20161231,2372548499.960000,562046163.370000,0,1371181136.990000,525484163.370000
002584.SZ,20161022,20160930,2308626905.250000,543437555.450000,0,1374184258.010000,507051305.450000
002584.SZ,20160819,20160630,2323801862.230000,496732084.570000,0,1334418376.840000,460064584.570000
002584.SZ,20160427,20160331,2366768654.230000,558791175.880000,0,1558947899.090000,541842425.880000
002584.SZ,20170315,20151231,2391349332.430000,593723540.960000,0,1592869269.880000,576743540.960000
002584.SZ,20151030,20150930,2309791058.150000,538390080.150000,0,1476680546.180000,520110080.150000
002584.SZ,20150826,20150630,1731361887.030000,552926758.440000,0,957134867.100000,533221758.440000
002584.SZ,20150428,20150331,1646468201.010000,494609427.870000,0,902463507.010000,475879427.870000
002584.SZ,20160324,20141231,1661315982.540000,523332333.210000,0,925540591.730000,503047333.210000
002584.SZ,20141029,20140930,1575109356.850000,477790578.820000,0,882167425.550000,466660578.820000
002584.SZ,20140820,20140630,1562744172.060000,485064462.790000,0,974816394.200000,481834462.790000
002584.SZ,20140422,20140331,1560633524.700000,505576802.170000,0,1006060626.430000,498008468.840000
002584.SZ,20150324,20131231,1578063434.350000,547909807.960000,0,1116554295.420000,536879807.960000
002584.SZ,20131029,20130930,1527359158.260000,508368381.200000,0,1087999811.500000,500838520.090000
002584.SZ,20130823,20130630,1485215503.330000,473414620.700000,0,1062085570.850000,464762676.260000
002584.SZ,20130425,20130331,1496195765.040000,443955224.580000,0,1080970802.030000,433942641.250000
002584.SZ,20140307,20121231,1393783273.140000,352144981.610000,0,1031304281.690000,342098314.940000
002584.SZ,20121026,20120930,1396363443.860000,366977176.470000,0,1077405235.160000,363601093.140000
002584.SZ,20120802,20120630,1247648156.700000,238516068.690000,0,963025960.740000,234565902.020000
002584.SZ,20120419,20120331,1181536945.570000,163104046.060000,0,899787762.290000,158579796.060000
002584.SZ,20130306,20111231,1134314243.290000,131656572.640000,0,863334056.280000,126844905.970000
002584.SZ,20111027,20110930,1163786844.490000,181931489.850000,0,909985509.770000,180248489.850000
002584.SZ,20110819,20110630,1267798981.640000,274902795.060000,0,1024387326.140000,271563461.730000
002584.SZ,20110601,20110331,720344485.310000,320648706.940000,0,488081736.240000,314954706.940000
002584.SZ,20120410,20101231,670305788.110000,291290276.600000,0,446554005.260000,266997109.930000
002584.SZ,20110517,20091231,614799487.020000,298923557.550000,0,444477326.800000,271920224.220000
002584.SZ,20110517,20081231,464968892.390000,199554397.570000,0,342735726.120000,177184397.570000
