fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601515.SH,20251031,20250930,6538917941.300000,1424565998.660000,0,3277599554.950000,846031362.210000
601515.SH,20250829,20250630,6666909635.560000,1415385478.150000,0,3379969558.990000,871595183.530000
601515.SH,20250430,20250331,6728585256.790000,1389468520.460000,0,3341571041.580000,851993116.450000
601515.SH,20251031,20241231,6749021999.500000,1374433868.550000,0,3125163484.310000,869948225.890000
601515.SH,20241031,20240930,6911705468.290000,1257903245.650000,0,3053949102.310000,540482421.290000
601515.SH,20240831,20240630,7018178847.020000,1244765487.950000,0,3174209428.480000,599098067.020000
601515.SH,20240430,20240331,7336207372.680000,1267097655.760000,0,3571414077.290000,634129266.750000
601515.SH,20250422,20231231,7407177651.110000,1348578429.850000,0,3658947385.180000,725189928.000000
601515.SH,20231031,20230930,7812172418.730000,1661221819.820000,0,3650606710.620000,1012472817.450000
601515.SH,20230830,20230630,7782558038.650000,1595242809.870000,0,3668953226.560000,916867397.290000
601515.SH,20230429,20230331,8074932854.920000,1856009680.290000,0,3840663087.480000,1177963689.940000
601515.SH,20240423,20221231,8162938834.700000,2159942649.600000,0,3841513110.610000,1503126646.080000
601515.SH,20221031,20220930,7578998294.220000,1773298584.110000,0,3789132964.750000,1307456541.400000
601515.SH,20220830,20220630,7490186089.350000,1724873333.010000,0,3779221505.340000,1238755535.860000
601515.SH,20220430,20220331,8052586431.470000,1715912387.830000,0,4287824530.460000,1225225435.230000
601515.SH,20230411,20211231,8038377757.790000,1828894437.770000,0,4272320411.570000,1321728232.770000
601515.SH,20211030,20210930,6534981197.880000,1729382365.450000,0,2838376879.440000,1239771641.400000
601515.SH,20210831,20210630,6529622868.150000,1830847283.580000,0,2791556321.730000,1304541595.770000
601515.SH,20210430,20210331,6698350577.630000,1818170976.550000,0,3193168131.250000,1392965845.120000
601515.SH,20220415,20201231,6417049869.990000,1788032983.330000,0,2911163376.690000,1381161384.040000
601515.SH,20201030,20200930,6174430468.510000,1734566732.440000,0,2914372626.480000,1352104405.780000
601515.SH,20200829,20200630,5811058262.920000,1504606704.280000,0,2781313471.760000,1141351348.980000
601515.SH,20200430,20200331,6113300462.710000,1680727358.120000,0,3103521706.650000,1309225301.680000
601515.SH,20210415,20191231,6144950762.020000,1889479623.290000,0,3113735371.430000,1520522314.750000
601515.SH,20191031,20190930,6171105538.550000,1845348470.340000,0,2960343688.420000,1552836922.650000
601515.SH,20190827,20190630,6096283392.490000,1907645639.910000,0,2911592204.190000,1594926749.960000
601515.SH,20190430,20190331,6356821735.520000,1801830507.620000,0,3355081362.010000,1468717547.840000
601515.SH,20200424,20181231,5906622355.840000,1590468543.090000,0,2910424619.650000,1240466617.910000
601515.SH,20181030,20180930,5808369909.650000,1741160852.010000,0,2986074632.820000,1386266967.580000
