fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601577.SH,20251031,20250930,1243697660000.000000,1160486959000.000000,0,0,0
601577.SH,20250830,20250630,1247385086000.000000,1165090274000.000000,0,0,0
601577.SH,20250426,20250331,1211242255000.000000,1129588887000.000000,0,0,0
601577.SH,20251031,20241231,1146747921000.000000,1066397629000.000000,0,0,0
601577.SH,20241030,20240930,1123134401000.000000,1044809329000.000000,0,0,0
601577.SH,20240830,20240630,1096921911000.000000,1025745466000.000000,0,0,0
601577.SH,20240427,20240331,1061303340000.000000,990777080000.000000,0,0,0
601577.SH,20250426,20231231,1020032943000.000000,951713564000.000000,0,0,0
601577.SH,20231027,20230930,1017603093000.000000,950638591000.000000,0,0,0
601577.SH,20230825,20230630,998247970000.000000,933173871000.000000,0,0,0
601577.SH,20230429,20230331,954443695000.000000,890281010000.000000,0,0,0
601577.SH,20240427,20221231,904733493000.000000,842561236000.000000,0,0,0
601577.SH,20221029,20220930,878673018000.000000,817615879000.000000,0,0,0
601577.SH,20220830,20220630,859964984000.000000,801034854000.000000,0,0,0
601577.SH,20220429,20220331,826535227000.000000,768031035000.000000,0,0,0
601577.SH,20230429,20211231,796150318000.000000,739504359000.000000,0,0,0
601577.SH,20211026,20210930,786600815000.000000,730973630000.000000,0,0,0
601577.SH,20210818,20210630,759219743000.000000,705347298000.000000,0,0,0
601577.SH,20210428,20210331,734953564000.000000,681746251000.000000,0,0,0
601577.SH,20220429,20201231,704234728000.000000,658512218000.000000,0,0,0
601577.SH,20201030,20200930,684249467000.000000,639379768000.000000,0,0,0
601577.SH,20200828,20200630,650479424000.000000,606850324000.000000,0,0,0
601577.SH,20200430,20200331,619829350000.000000,576230283000.000000,0,0,0
601577.SH,20210428,20191231,601997736000.000000,560164510000.000000,0,0,0
601577.SH,20191030,20190930,591913352000.000000,557127125000.000000,0,0,0
601577.SH,20190819,20190630,578105849000.000000,544882662000.000000,0,0,0
601577.SH,20190429,20190331,571641369000.000000,538663912000.000000,0,0,0
601577.SH,20200330,20181231,526629685000.000000,494848541000.000000,0,0,0
601577.SH,20181030,20180930,517622377000.000000,486952516000.000000,0,0,0
601577.SH,20180828,20180630,487554822000.000000,460928573000.000000,0,0,0
601577.SH,20180428,20180331,467748579000.000000,442389597000.000000,0,0,0
601577.SH,20190325,20171231,470544087000.000000,446547546000.000000,0,0,0
601577.SH,20171212,20170930,447584686000.000000,424013851000.000000,0,0,0
601577.SH,20170731,20170630,437097196000.000000,413913964000.000000,0,0,0
601577.SH,20170829,20170331,402765666000.000000,381238897000.000000,0,0,0
601577.SH,20170428,20161231,383505452000.000000,363143410000.000000,0,0,0
601577.SH,20170509,20160930,367349225000.000000,347422671000.000000,0,0,0
601577.SH,20160829,20160630,362877521020.000000,343205330930.000000,0,0,0
601577.SH,20160422,20151231,285366179000.000000,267549775000.000000,0,0,0
601577.SH,20170509,20141231,216627836000.000000,203375859000.000000,0,0,0
601577.SH,20150325,20140630,194115001000.000000,183349093000.000000,0,0,0
601577.SH,20170509,20131231,193412289000.000000,184027698000.000000,0,0,0
601577.SH,20130425,20121231,162595671000.000000,155062214000.000000,0,0,0
601577.SH,20120626,20111231,123769495000.000000,117933011000.000000,0,0,0
601577.SH,20111226,20110630,93948628300.000000,88777236000.000000,0,0,0
601577.SH,20111226,20101231,83347251000.000000,78770008000.000000,0,0,0
601577.SH,20110511,20091231,64522438000.000000,62095500000.000000,0,0,0
601577.SH,20111226,20081231,56991133210.820000,55030272229.380000,0,0,0
601577.SH,20070629,20061231,34091798898.820000,32902756688.520000,0,0,0
601577.SH,20070629,20051231,35792148697.320000,34643334748.590000,0,0,0
601577.SH,20070629,20041231,25916483965.440000,25280631643.700000,0,0,0
601577.SH,20050531,20031231,22586255412.920000,22048969905.490000,0,0,0
601577.SH,20030526,20021231,17286417149.970000,16835541540.520000,0,0,0
601577.SH,20030526,20011231,15158377290.360000,14854627440.350000,0,0,0
