fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
600963.SH,20260311,20251231,8665099230.200000,0,-233954004.290000,0,0,0
600963.SH,20251025,20250930,6568312900.030000,0,163105763.050000,0,0,0
600963.SH,20250830,20250630,4484252777.790000,0,141739359.200000,0,0,0
600963.SH,20250422,20250331,2108519044.430000,0,47759389.560000,0,0,0
600963.SH,20260311,20241231,8114806200.670000,0,172453178.260000,0,0,0
600963.SH,20251025,20240930,6918761672.440000,0,237339618.410000,0,0,0
600963.SH,20250830,20240630,4771053933.050000,0,152827214.270000,0,0,0
600963.SH,20250422,20240331,2523238522.900000,0,149049036.000000,0,0,0
600963.SH,20250312,20231231,9890907951.420000,0,80305697.370000,0,0,0
600963.SH,20241026,20230930,6619936492.230000,0,119221142.560000,0,0,0
600963.SH,20240831,20230630,4696410793.390000,0,104829454.610000,0,0,0
600963.SH,20240419,20230331,2522471506.140000,0,88030582.190000,0,0,0
600963.SH,20240404,20221231,9781493307.830000,0,621198602.870000,0,0,0
600963.SH,20231028,20220930,6423549447.120000,0,477749550.830000,0,0,0
600963.SH,20230826,20220630,3866390205.560000,0,302085390.490000,0,0,0
600963.SH,20230428,20220331,1669314407.510000,0,125135849.510000,0,0,0
600963.SH,20230311,20211231,7838051457.830000,0,302116277.600000,0,0,0
600963.SH,20221026,20210930,5775858705.950000,0,360538079.430000,0,0,0
600963.SH,20220831,20210630,3910186053.070000,0,312612856.540000,0,0,0
600963.SH,20220422,20210331,1963189714.570000,0,167473820.210000,0,0,0
600963.SH,20220319,20201231,7115862689.310000,0,414308648.660000,0,0,0
600963.SH,20211028,20200930,4887278933.910000,0,267889729.250000,0,0,0
600963.SH,20210826,20200630,3045700534.740000,0,140456923.660000,0,0,0
600963.SH,20210415,20200331,1260157128.390000,0,87296440.660000,0,0,0
600963.SH,20210410,20191231,7105943359.420000,0,313242824.270000,0,0,0
600963.SH,20201028,20190930,4907202460.820000,0,115079083.180000,0,0,0
600963.SH,20200818,20190630,3128668372.350000,0,29009492.080000,0,0,0
600963.SH,20200428,20190331,1403129462.120000,0,-32464115.550000,0,0,0
600963.SH,20200311,20181231,7012943583.710000,0,365868658.530000,0,0,0
