fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
001311.SZ,20251029,20250930,268840326.710000,-303783964.290000,-169632603.480000
001311.SZ,20250822,20250630,245381980.080000,-234184746.730000,-154427363.190000
001311.SZ,20250430,20250331,134216550.610000,-221173568.390000,-1580950.420000
001311.SZ,20250410,20241231,609129540.050000,-528346157.830000,-186691548.260000
001311.SZ,20251029,20240930,432661509.840000,-185835335.910000,-201961837.750000
001311.SZ,20250822,20240630,344207098.740000,-358235093.980000,-200497329.490000
001311.SZ,20250430,20240331,112102833.840000,-121861176.670000,-39449954.800000
001311.SZ,20250410,20231231,510724609.200000,-1328814857.350000,1336327823.270000
001311.SZ,20241030,20230930,197571284.490000,-499016891.230000,1418628850.790000
001311.SZ,20240823,20230630,153859225.890000,-652326899.620000,1413658210.150000
001311.SZ,20240430,20230331,-28693911.970000,-63545896.550000,1662097094.750000
001311.SZ,20240419,20221231,283688355.650000,-491049129.410000,209033467.860000
001311.SZ,20231031,20220930,228319105.980000,-315322046.680000,-6785371.060000
001311.SZ,20230825,20220630,232033680.860000,-172200383.870000,1933139.410000
001311.SZ,20230428,20220331,11470547.580000,-69158653.840000,-18790654.120000
001311.SZ,20230425,20211231,206733718.760000,-169037406.380000,-2150045.350000
001311.SZ,20220301,20210630,64871600.000000,-67695000.000000,-33603400.000000
001311.SZ,20230206,20201231,292885967.470000,-38931183.290000,-214146397.160000
001311.SZ,20230206,20191231,337436220.140000,-74852305.300000,-287514593.930000
001311.SZ,20220301,20181231,149234400.000000,-70424400.000000,-78508300.000000
