fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
603707.SH,20251025,20250930,2925743881.480000,0,429455986.440000,0,0,0
603707.SH,20250829,20250630,1979845467.480000,0,286261726.170000,0,0,0
603707.SH,20250429,20250331,885219018.080000,0,84711072.670000,0,0,0
603707.SH,20250429,20241231,3923585843.530000,0,826099003.280000,0,0,0
603707.SH,20251025,20240930,3088009007.420000,0,605775481.170000,0,0,0
603707.SH,20250829,20240630,2142658737.400000,0,405014750.620000,0,0,0
603707.SH,20250429,20240331,1004271789.410000,0,177186922.120000,0,0,0
603707.SH,20250429,20231231,3931387279.720000,0,-189446552.220000,0,0,0
603707.SH,20241031,20230930,3141918005.970000,0,839329356.880000,0,0,0
603707.SH,20240831,20230630,2303732565.400000,0,624514499.700000,0,0,0
603707.SH,20240427,20230331,1307482631.580000,0,332327791.780000,0,0,0
603707.SH,20240427,20221231,3712720455.000000,0,1086519071.020000,0,0,0
603707.SH,20231028,20220930,2850998648.580000,0,904845162.800000,0,0,0
603707.SH,20230829,20220630,1975323375.330000,0,613470582.230000,0,0,0
603707.SH,20230428,20220331,1176560687.580000,0,330526089.090000,0,0,0
603707.SH,20230428,20211231,3686692951.540000,0,1063915827.880000,0,0,0
603707.SH,20221029,20210930,2780097098.910000,0,845424873.370000,0,0,0
603707.SH,20220830,20210630,1751294197.090000,0,554443465.670000,0,0,0
603707.SH,20220427,20210331,883052586.380000,0,273219967.730000,0,0,0
603707.SH,20220427,20201231,2914880930.500000,0,796654693.830000,0,0,0
603707.SH,20211030,20200930,2158370025.180000,0,609202121.740000,0,0,0
603707.SH,20210803,20200630,1395820597.780000,0,406822190.940000,0,0,0
603707.SH,20210427,20200331,734151941.800000,0,204019285.300000,0,0,0
603707.SH,20210427,20191231,2469669305.110000,0,606241874.400000,0,0,0
603707.SH,20201010,20190930,1827963329.800000,0,448538877.540000,0,0,0
603707.SH,20200731,20190630,1176527738.310000,0,289203960.380000,0,0,0
603707.SH,20200430,20190331,609993651.090000,0,148878142.070000,0,0,0
603707.SH,20200430,20181231,1700330667.140000,0,424549136.660000,0,0,0
603707.SH,20191029,20180930,1304392361.340000,0,334464024.630000,0,0,0
603707.SH,20190801,20180630,849820254.960000,0,227116438.000000,0,0,0
603707.SH,20190426,20180331,435640558.710000,0,121648652.890000,0,0,0
603707.SH,20190426,20171231,1112726003.220000,0,314222399.370000,0,0,0
603707.SH,20181016,20170930,783926799.770000,0,223663969.730000,0,0,0
603707.SH,20180720,20170630,483820054.060000,0,123271532.490000,0,0,0
603707.SH,20180417,20170331,223640039.670000,0,56093780.700000,0,0,0
603707.SH,20180127,20161231,581913037.500000,0,257239597.810000,0,0,0
603707.SH,20171031,20160930,451183810.000000,0,204891819.080000,0,0,0
603707.SH,20170801,20160630,307843918.670000,0,187164152.520000,0,0,0
603707.SH,20170628,20151231,468728013.330000,0,87553459.680000,0,0,0
603707.SH,20170628,20141231,416121068.410000,0,50459545.710000,0,0,0
603707.SH,20160325,20131231,499817300.000000,0,70313500.000000,0,0,0
