fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
601015.SH,20251030,20250930,7852366583.910000,0,-945934680.290000,0,0,0
601015.SH,20250827,20250630,5233836647.420000,0,-574548953.080000,0,0,0
601015.SH,20250425,20250331,2584782832.450000,0,-345199033.760000,0,0,0
601015.SH,20250418,20241231,14580381897.560000,0,-1440517116.740000,0,0,0
601015.SH,20251030,20240930,11420265926.590000,0,-808203104.030000,0,0,0
601015.SH,20250827,20240630,7749153536.690000,0,-524101421.780000,0,0,0
601015.SH,20250425,20240331,4123158490.500000,0,-237182306.690000,0,0,0
601015.SH,20250418,20231231,18592651803.190000,0,-550665811.260000,0,0,0
601015.SH,20241031,20230930,13864739574.260000,0,-315814045.320000,0,0,0
601015.SH,20240830,20230630,9114532523.010000,0,-119089204.730000,0,0,0
601015.SH,20240426,20230331,5011470612.990000,0,32924903.410000,0,0,0
601015.SH,20240329,20221231,23200016188.320000,0,240484143.460000,0,0,0
601015.SH,20231028,20220930,17949196586.600000,0,240019446.850000,0,0,0
601015.SH,20230818,20220630,12571298953.640000,0,506138716.240000,0,0,0
601015.SH,20230428,20220331,5646749560.120000,0,291609987.400000,0,0,0
601015.SH,20230330,20211231,18895246751.800000,0,1892854215.230000,0,0,0
601015.SH,20221031,20210930,14689397207.740000,0,1670113193.750000,0,0,0
601015.SH,20220829,20210630,9517743849.150000,0,1221954519.830000,0,0,0
601015.SH,20220428,20210331,4638292701.090000,0,702515175.910000,0,0,0
601015.SH,20220331,20201231,9588322488.870000,0,365295403.230000,0,0,0
601015.SH,20211026,20200930,5820043767.260000,0,31128957.200000,0,0,0
601015.SH,20210819,20200630,3441545513.670000,0,-161906565.490000,0,0,0
601015.SH,20210429,20200331,1546071692.470000,0,-89737660.690000,0,0,0
601015.SH,20210326,20191231,9387752692.990000,0,68619859.790000,0,0,0
601015.SH,20201020,20190930,7156239732.400000,0,45556549.570000,0,0,0
601015.SH,20200818,20190630,4961165231.830000,0,-15189221.200000,0,0,0
601015.SH,20200428,20190331,2520662443.580000,0,37611398.810000,0,0,0
601015.SH,20200326,20181231,10472302549.730000,0,454734956.900000,0,0,0
601015.SH,20191029,20180930,7325021790.600000,0,267171797.840000,0,0,0
601015.SH,20190821,20180630,4542503926.570000,0,131928642.200000,0,0,0
601015.SH,20190426,20180331,2209621578.180000,0,105714010.200000,0,0,0
601015.SH,20190320,20171231,9583475390.220000,0,317000315.360000,0,0,0
601015.SH,20181025,20170930,7714506230.880000,0,212965293.220000,0,0,0
601015.SH,20180816,20170630,5097160616.160000,0,116413907.660000,0,0,0
601015.SH,20180426,20170331,2168150321.690000,0,36970744.740000,0,0,0
601015.SH,20180320,20161231,5558430884.350000,0,230483486.150000,0,0,0
601015.SH,20171026,20160930,3604027367.590000,0,28936603.740000,0,0,0
601015.SH,20170728,20160630,2355541926.910000,0,-25631099.740000,0,0,0
601015.SH,20170418,20160331,1092918919.520000,0,949751.220000,0,0,0
601015.SH,20170317,20151231,5218787656.460000,0,-519997028.670000,0,0,0
601015.SH,20161015,20150930,4048672757.060000,0,-49213083.750000,0,0,0
601015.SH,20160810,20150630,2702078817.330000,0,-25515040.680000,0,0,0
601015.SH,20160426,20150331,1398801674.630000,0,14165097.050000,0,0,0
601015.SH,20160426,20141231,6778357899.430000,0,234540073.890000,0,0,0
601015.SH,20151031,20140930,5293930766.840000,0,155759944.560000,0,0,0
601015.SH,20150814,20140630,3356765237.460000,0,42981485.260000,0,0,0
601015.SH,20150430,20140331,1733350451.780000,0,6482848.520000,0,0,0
601015.SH,20150330,20131231,7535171144.180000,0,145587445.970000,0,0,0
601015.SH,20141104,20130930,5686803468.470000,0,97326411.370000,0,0,0
601015.SH,20141016,20121231,6221246942.500000,0,239079976.630000,0,0,0
601015.SH,20141016,20111231,3979610092.640000,0,297423482.980000,0,0,0
