fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
603899.SH,20251030,20250930,16616609372.550000,7128420758.860000,0,13462023307.150000,6666722275.480000
603899.SH,20250828,20250630,15717693499.230000,6644925840.910000,0,12614610560.830000,6182447787.500000
603899.SH,20250429,20250331,15818157827.510000,6086660487.650000,0,12765075597.170000,5653911920.910000
603899.SH,20251030,20241231,16586785179.430000,7151092318.630000,0,13557564587.920000,6739982155.870000
603899.SH,20241030,20240930,15458118018.920000,6347139754.630000,0,12418270593.180000,5916243279.080000
603899.SH,20240828,20240630,14865115643.440000,6137874560.900000,0,11843700817.020000,5707750719.750000
603899.SH,20240427,20240331,14476454784.470000,5729744913.200000,0,11498774592.050000,5314324005.200000
603899.SH,20250326,20231231,15313962312.000000,6962797515.620000,0,12276535671.120000,6534213485.810000
603899.SH,20231028,20230930,13945939224.800000,6013909530.310000,0,10975629064.380000,5634406932.470000
603899.SH,20230826,20230630,12812988170.500000,5398666150.530000,0,9861974643.200000,5028320285.370000
603899.SH,20230428,20230331,12676897507.400000,5099282472.410000,0,9716464618.460000,4720516045.110000
603899.SH,20240330,20221231,13022593379.490000,5770415317.820000,0,9997882055.870000,5413671224.430000
603899.SH,20221029,20220930,11964801461.910000,4950859172.520000,0,8971790142.520000,4613757217.590000
603899.SH,20220826,20220630,11206199875.890000,4631391106.180000,0,8162067391.910000,4280838877.910000
603899.SH,20220429,20220331,10968552971.290000,4136964559.650000,0,7910025856.120000,3796629318.600000
603899.SH,20230331,20211231,11424387930.330000,4901096738.770000,0,8293757837.010000,4543685811.870000
603899.SH,20211029,20210930,10147473542.840000,4110121760.570000,0,7116009002.690000,3773101049.460000
603899.SH,20210827,20210630,9333165759.570000,3814770848.240000,0,6541739645.530000,3559306307.860000
603899.SH,20210429,20210331,9713199096.730000,3888774734.510000,0,6933155752.700000,3632732018.930000
603899.SH,20220329,20201231,9709908436.320000,4268921575.720000,0,7241147373.690000,4165376635.270000
603899.SH,20201028,20200930,8295567055.870000,3088280259.310000,0,6029455060.240000,2982050208.530000
603899.SH,20200822,20200630,7056832242.100000,2321132420.560000,0,4813138323.800000,2215218882.660000
603899.SH,20200429,20200331,6929848301.020000,2252849447.260000,0,4683962474.900000,2143726734.200000
603899.SH,20210330,20191231,7565115311.740000,3104190070.140000,0,5263532100.370000,2995170112.480000
603899.SH,20191026,20190930,6908141456.100000,2717310708.670000,0,4747435911.930000,2602329162.490000
603899.SH,20190824,20190630,6304397133.440000,2451597121.980000,0,4156407040.620000,2337390968.640000
603899.SH,20190427,20190331,5588252397.860000,1831992347.890000,0,3953844667.530000,1758011723.020000
603899.SH,20200414,20181231,5677500049.710000,2180835424.960000,0,4099631263.320000,2107883605.950000
603899.SH,20181027,20180930,5059922663.750000,1745181265.780000,0,3502774679.020000,1675400532.980000
603899.SH,20180818,20180630,4612094362.890000,1552940520.460000,0,3091132964.260000,1476907523.440000
603899.SH,20180421,20180331,4327127248.520000,1213326874.020000,0,2922596757.260000,1130043444.690000
603899.SH,20190326,20171231,4388278915.630000,1474350704.890000,0,2974616986.010000,1394707699.320000
603899.SH,20171024,20170930,3843030112.080000,1073021998.590000,0,2500800977.550000,967163057.370000
603899.SH,20170819,20170630,3507200450.400000,939983965.190000,0,2242197979.840000,900478042.980000
603899.SH,20170425,20170331,3511941336.480000,832757342.120000,0,2479242168.120000,792384122.430000
603899.SH,20180327,20161231,3426893324.780000,910127066.390000,0,2402865215.730000,873282223.200000
603899.SH,20161019,20160930,3116867412.340000,692889954.050000,0,2110845524.560000,656726431.830000
603899.SH,20160813,20160630,2986897443.690000,710993070.010000,0,2011964753.600000,681851998.310000
603899.SH,20160420,20160331,2983774980.880000,609347038.200000,0,2052183679.400000,581282151.110000
603899.SH,20170321,20151231,2902140346.040000,669701340.510000,0,1963986212.020000,642036735.780000
603899.SH,20151024,20150930,2589521995.440000,468555432.450000,0,1679368162.130000,441771078.850000
603899.SH,20150819,20150630,2551143138.760000,563319358.670000,0,1641219065.220000,540773145.150000
603899.SH,20150428,20150331,2585057750.440000,461366466.910000,0,1678214561.930000,436682284.620000
603899.SH,20160322,20141231,1751641004.500000,475115182.860000,0,856617899.790000,453294414.240000
603899.SH,20150106,20140930,1626198093.620000,413220996.710000,0,773850122.610000,388293995.520000
603899.SH,20150331,20131231,1297771458.230000,365637268.540000,0,622803301.000000,346722324.310000
603899.SH,20150106,20121231,946962436.950000,259508511.420000,0,472773504.320000,252860611.420000
603899.SH,20150106,20111231,770040888.880000,266062056.760000,0,432228848.780000,262174056.760000
