fs_code,ann_date,report_date,total_assets,total_liab,total_equity,current_assets,current_liab
601718.SH,20251029,20250930,20159757800.850000,7934314810.620000,0,11225701138.790000,6329360490.930000
601718.SH,20250823,20250630,21663866816.930000,9269154089.600000,0,12753185539.180000,6084679406.310000
601718.SH,20250429,20250331,22482326832.850000,9969052664.890000,0,13578708105.850000,6282699456.300000
601718.SH,20251029,20241231,21172865094.070000,8657917080.350000,0,12322601601.230000,6977938966.710000
601718.SH,20241026,20240930,25513238726.370000,8679630675.310000,0,14728347992.550000,7143291478.580000
601718.SH,20240824,20240630,25134791871.150000,8277943407.860000,0,14587488100.960000,6742809201.100000
601718.SH,20240427,20240331,26277527109.840000,9294979065.720000,0,15697861928.220000,7187834483.450000
601718.SH,20250428,20231231,26435041272.530000,9396201347.760000,0,15801869939.430000,7288821103.980000
601718.SH,20231025,20230930,26948889141.910000,9944114761.810000,0,16102548381.720000,7767300523.630000
601718.SH,20230818,20230630,26715473272.790000,9754366735.250000,0,15797519528.090000,7526718440.440000
601718.SH,20230413,20230331,27106585967.230000,10039623603.910000,0,16181786878.920000,7691771413.410000
601718.SH,20240413,20221231,27674861167.410000,10643903655.190000,0,15932094526.170000,8462818803.600000
601718.SH,20221028,20220930,27972197475.370000,10879728854.160000,0,16146154234.550000,8638573371.920000
601718.SH,20220827,20220630,29553429297.510000,12463177281.540000,0,17744321269.820000,10223253668.990000
601718.SH,20220427,20220331,29645405672.270000,12668112397.670000,0,17757079891.040000,10367093883.520000
601718.SH,20230413,20211231,28299064577.410000,11432786116.740000,0,16558916209.500000,9171922477.800000
601718.SH,20211023,20210930,28906238965.980000,11709753781.660000,0,17403116081.240000,7009004180.660000
601718.SH,20210827,20210630,29194733787.120000,11969952957.760000,0,17810161695.770000,6286286020.350000
601718.SH,20210429,20210331,29507653028.060000,12298688905.810000,0,18085246294.210000,6681007274.210000
601718.SH,20220427,20201231,30023490487.880000,12833561994.580000,0,18481104686.490000,7201962218.370000
601718.SH,20201028,20200930,31304261043.220000,13313677993.690000,0,18027933890.750000,7262215935.750000
601718.SH,20200827,20200630,33165974728.890000,15208357636.800000,0,19995807672.080000,8867719523.270000
601718.SH,20200429,20200331,31193544016.960000,13090617143.650000,0,18059914439.510000,8357653560.850000
601718.SH,20210429,20191231,31197420733.800000,13109690685.910000,0,18110257244.520000,8366435165.390000
601718.SH,20191030,20190930,31885877205.560000,13743704331.460000,0,17993267215.370000,7115393236.940000
601718.SH,20190828,20190630,32314172620.040000,14194463123.580000,0,19247009666.230000,7599870294.920000
601718.SH,20190426,20190331,31470505520.680000,13231237389.050000,0,18237254277.080000,6659303992.170000
601718.SH,20200429,20181231,31709983890.780000,13592885551.440000,0,18382393395.330000,7041072522.470000
601718.SH,20181027,20180930,31425684373.260000,12977484248.700000,0,18458453141.830000,6626767209.330000
601718.SH,20180828,20180630,31153798948.390000,12642995612.160000,0,18472840904.380000,6666970720.270000
601718.SH,20180427,20180331,31958638452.390000,12780673380.460000,0,17606966507.650000,6812151677.680000
601718.SH,20190426,20171231,31394556073.710000,12379126698.130000,0,18246494419.170000,6412035770.030000
601718.SH,20171031,20170930,30561864323.600000,11826418661.890000,0,17466675156.730000,5655381791.890000
601718.SH,20170829,20170630,30939587421.730000,12269350602.680000,0,18277191128.530000,6113669102.620000
601718.SH,20170426,20170331,26536424924.570000,12104783647.680000,0,13709927116.740000,5968761588.010000
601718.SH,20180427,20161231,26911022149.990000,12757682278.850000,0,14466818968.870000,6634615821.230000
601718.SH,20161028,20160930,25886040975.870000,11995097008.900000,0,13211661496.410000,5677982045.000000
601718.SH,20160826,20160630,26096003135.810000,12618196509.110000,0,13817222063.780000,6354104512.120000
601718.SH,20160419,20160331,25519799237.170000,12232487597.820000,0,13411489005.870000,6079735177.670000
601718.SH,20170426,20151231,25303441490.230000,12221107981.430000,0,13434641214.150000,6074632805.720000
601718.SH,20151028,20150930,25349207476.020000,12262128229.990000,0,14659336052.760000,6027047421.080000
601718.SH,20150812,20150630,21432733170.460000,8475866839.780000,0,11396732022.370000,6694155888.460000
