fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
000957.SZ,20251028,20250930,5655455693.720000,0,276808649.600000,0,0,0
000957.SZ,20250827,20250630,3940810501.680000,0,190389425.530000,0,0,0
000957.SZ,20250426,20250331,1693306629.880000,0,76512275.110000,0,0,0
000957.SZ,20250426,20241231,5733880675.110000,0,249446610.830000,0,0,0
000957.SZ,20251028,20240930,4233662626.680000,0,195274612.780000,0,0,0
000957.SZ,20250827,20240630,2755358907.400000,0,110946013.750000,0,0,0
000957.SZ,20250426,20240331,1281848549.350000,0,42384500.900000,0,0,0
000957.SZ,20250426,20231231,4243856259.910000,0,69654053.830000,0,0,0
000957.SZ,20241031,20230930,2787572538.730000,0,73704209.600000,0,0,0
000957.SZ,20240823,20230630,1657255156.260000,0,51688595.940000,0,0,0
000957.SZ,20240429,20230331,693888713.390000,0,20666894.250000,0,0,0
000957.SZ,20240326,20221231,5276182897.380000,0,98326448.860000,0,0,0
000957.SZ,20231031,20220930,2885452010.670000,0,43636208.720000,0,0,0
000957.SZ,20230826,20220630,1749114747.680000,0,21930166.590000,0,0,0
000957.SZ,20230429,20220331,862575176.440000,0,-35287048.910000,0,0,0
000957.SZ,20230429,20211231,4586634005.770000,0,-219529493.290000,0,0,0
000957.SZ,20221031,20210930,2280185591.580000,0,-220666225.660000,0,0,0
000957.SZ,20220831,20210630,1347396969.590000,0,-149279428.620000,0,0,0
000957.SZ,20220430,20210331,658804610.360000,0,-39702136.840000,0,0,0
000957.SZ,20220430,20201231,4407596309.520000,0,23523677.130000,0,0,0
000957.SZ,20211023,20200930,3253576936.070000,0,11164221.040000,0,0,0
000957.SZ,20210826,20200630,2352075638.930000,0,17501626.600000,0,0,0
000957.SZ,20210429,20200331,1040997942.320000,0,3856194.080000,0,0,0
000957.SZ,20210429,20191231,6741281369.400000,0,33071857.490000,0,0,0
000957.SZ,20201031,20190930,4828675147.730000,0,55373957.720000,0,0,0
000957.SZ,20200829,20190630,3291790014.820000,0,32930612.690000,0,0,0
000957.SZ,20200430,20190331,1331427536.110000,0,3653821.130000,0,0,0
000957.SZ,20200430,20181231,6078590590.900000,0,36571256.920000,0,0,0
000957.SZ,20191031,20180930,3398712634.070000,0,33688727.690000,0,0,0
000957.SZ,20190831,20180630,2401345517.820000,0,30562017.460000,0,0,0
000957.SZ,20190427,20180331,863847190.550000,0,1199527.750000,0,0,0
000957.SZ,20190423,20171231,7851579165.020000,0,191164200.740000,0,0,0
000957.SZ,20181031,20170930,4504797672.830000,0,121923383.540000,0,0,0
000957.SZ,20180831,20170630,2278922162.710000,0,61568477.650000,0,0,0
000957.SZ,20180428,20170331,875885692.060000,0,45174639.100000,0,0,0
000957.SZ,20180424,20161231,9257190233.070000,0,585502357.410000,0,0,0
000957.SZ,20171031,20160930,5826003484.400000,0,454525501.400000,0,0,0
000957.SZ,20170829,20160630,3957798638.380000,0,291193671.460000,0,0,0
000957.SZ,20170429,20160331,1722618760.320000,0,135295830.470000,0,0,0
000957.SZ,20170429,20151231,7113975873.040000,0,397117919.890000,0,0,0
000957.SZ,20161029,20150930,3919377088.690000,0,187792736.620000,0,0,0
000957.SZ,20160819,20150630,2027230070.310000,0,47728111.910000,0,0,0
000957.SZ,20160430,20150331,833464730.840000,0,8417421.630000,0,0,0
000957.SZ,20160423,20141231,3611978524.530000,0,288568984.260000,0,0,0
000957.SZ,20151031,20140930,2757396826.060000,0,287004641.860000,0,0,0
000957.SZ,20150829,20140630,1561631045.240000,0,214257662.210000,0,0,0
000957.SZ,20150430,20140331,672945672.130000,0,196555317.290000,0,0,0
000957.SZ,20150331,20131231,3216708137.340000,0,102745343.820000,0,0,0
000957.SZ,20141031,20130930,2519409884.330000,0,85032049.970000,0,0,0
000957.SZ,20140821,20130630,1560093492.950000,0,44575507.130000,0,0,0
000957.SZ,20140430,20130331,654376457.580000,0,12186299.020000,0,0,0
000957.SZ,20140415,20121231,2868380720.670000,0,57359941.740000,0,0,0
000957.SZ,20131022,20120930,1860502486.160000,0,30766387.070000,0,0,0
000957.SZ,20130820,20120630,1284961551.690000,0,26124633.990000,0,0,0
000957.SZ,20130426,20120331,653427336.490000,0,13710407.090000,0,0,0
000957.SZ,20130419,20111231,2603509632.140000,0,50160217.590000,0,0,0
000957.SZ,20121019,20110930,1801585078.630000,0,37797372.090000,0,0,0
000957.SZ,20120809,20110630,1107443796.280000,0,23360254.890000,0,0,0
000957.SZ,20120426,20110331,457966359.800000,0,8715687.590000,0,0,0
000957.SZ,20120323,20101231,2007561287.880000,0,39432032.250000,0,0,0
000957.SZ,20111026,20100930,1350496277.300000,0,24098676.780000,0,0,0
000957.SZ,20110810,20100630,904660796.040000,0,15428424.660000,0,0,0
000957.SZ,20110430,20100331,400137864.710000,0,4986447.240000,0,0,0
000957.SZ,20110406,20091231,1452511736.670000,0,20335787.040000,0,0,0
000957.SZ,20101023,20090930,1003703636.940000,0,8084991.870000,0,0,0
000957.SZ,20100826,20090630,500767678.070000,0,-9377015.140000,0,0,0
000957.SZ,20100416,20090331,194820191.170000,0,913211.410000,0,0,0
000957.SZ,20100416,20081231,1710214608.870000,0,27018457.550000,0,0,0
000957.SZ,20091031,20080930,1285531835.960000,0,20332493.180000,0,0,0
000957.SZ,20090819,20080630,683164659.340000,0,12919631.240000,0,0,0
000957.SZ,20090425,20080331,284745689.420000,0,3721420.460000,0,0,0
000957.SZ,20090331,20071231,1405390223.850000,0,26586440.760000,0,0,0
000957.SZ,20081030,20070930,923400701.140000,0,17397963.400000,0,0,0
000957.SZ,20080728,20070630,513190033.410000,0,7135311.760000,0,0,0
000957.SZ,20080424,20070331,248032510.660000,0,2302228.120000,0,0,0
000957.SZ,20080312,20061231,1031033821.330000,0,7895333.320000,0,0,0
000957.SZ,20071023,20060930,759632772.940000,0,5596507.680000,0,0,0
