fs_code,ann_date,report_date,revenue,revenue_yoy,net_profit,net_profit_yoy,gross_margin,roe
002670.SZ,20251027,20250930,1232532.430000,0,241977965.210000,0,0,0
002670.SZ,20250819,20250630,916631.840000,0,209196142.790000,0,0,0
002670.SZ,20250425,20250331,481635.390000,0,70359576.650000,0,0,0
002670.SZ,20250422,20241231,1520578.180000,0,167329494.660000,0,0,0
002670.SZ,20251027,20240930,1645258.300000,0,83024938.170000,0,0,0
002670.SZ,20250819,20240630,933563.350000,0,44461226.600000,0,0,0
002670.SZ,20250425,20240331,453762.810000,0,22970106.140000,0,0,0
002670.SZ,20250422,20231231,1427030.560000,0,-30298338.560000,0,0,0
002670.SZ,20241026,20230930,687041.340000,0,47416854.760000,0,0,0
002670.SZ,20240822,20230630,410105.970000,0,98845357.290000,0,0,0
002670.SZ,20240425,20230331,180205.260000,0,45042510.210000,0,0,0
002670.SZ,20240330,20221231,754806.730000,0,-437209462.270000,0,0,0
002670.SZ,20231026,20220930,492765.320000,0,-146144808.730000,0,0,0
002670.SZ,20230822,20220630,264626.260000,0,-68217148.440000,0,0,0
002670.SZ,20230426,20220331,169515.170000,0,-38856909.710000,0,0,0
002670.SZ,20230407,20211231,525617.230000,0,76512732.660000,0,0,0
002670.SZ,20221026,20210930,224816.030000,0,196316747.320000,0,0,0
002670.SZ,20220820,20210630,224366.560000,0,21322612.030000,0,0,0
002670.SZ,20220430,20210331,62368.880000,0,28309949.430000,0,0,0
002670.SZ,20220416,20201231,4497054.810000,0,-366439157.270000,0,0,0
002670.SZ,20211027,20200930,4463873.150000,0,-80364759.590000,0,0,0
002670.SZ,20210827,20200630,4248046.190000,0,-132839283.580000,0,0,0
002670.SZ,20210430,20200331,169561.890000,0,-123392678.060000,0,0,0
002670.SZ,20210424,20191231,1350575.650000,0,76933345.320000,0,0,0
002670.SZ,20201031,20190930,1110210.250000,0,92471570.500000,0,0,0
002670.SZ,20200829,20190630,754062.720000,0,279894823.460000,0,0,0
002670.SZ,20200430,20190331,343802.340000,0,441952797.370000,0,0,0
002670.SZ,20200430,20181231,1855201.130000,0,-544268160.430000,0,0,0
002670.SZ,20191030,20180930,1431032.590000,0,-254134199.820000,0,0,0
002670.SZ,20190815,20180630,709138.630000,0,-174620170.220000,0,0,0
002670.SZ,20190430,20180331,336805.750000,0,-110312575.660000,0,0,0
002670.SZ,20190430,20171231,636393841.180000,0,580695908.520000,0,0,0
002670.SZ,20181029,20170930,635031582.560000,0,336878565.660000,0,0,0
002670.SZ,20180824,20170630,632522163.520000,0,150774607.960000,0,0,0
002670.SZ,20180420,20170331,289961268.430000,0,35500600.080000,0,0,0
002670.SZ,20180420,20161231,823254691.700000,0,498838537.820000,0,0,0
002670.SZ,20171017,20160930,624535044.670000,0,232739815.150000,0,0,0
002670.SZ,20170809,20160630,390828236.850000,0,98581028.490000,0,0,0
002670.SZ,20170424,20160331,177284167.600000,0,7154201.160000,0,0,0
002670.SZ,20170228,20151231,1049493193.330000,0,26045200.100000,0,0,0
002670.SZ,20161025,20150930,832717312.280000,0,31221855.050000,0,0,0
002670.SZ,20160825,20150630,597180040.980000,0,28973091.930000,0,0,0
002670.SZ,20160422,20150331,263124157.730000,0,12618236.080000,0,0,0
002670.SZ,20160422,20141231,1497070161.200000,0,93359166.050000,0,0,0
002670.SZ,20151029,20140930,1162765649.360000,0,76855292.180000,0,0,0
002670.SZ,20150814,20140630,781542929.970000,0,53008915.740000,0,0,0
002670.SZ,20150424,20140331,348225802.450000,0,23078730.600000,0,0,0
002670.SZ,20150324,20131231,1486881930.290000,0,90625042.030000,0,0,0
002670.SZ,20141028,20130930,1079030426.150000,0,67534399.080000,0,0,0
002670.SZ,20140819,20130630,714546436.190000,0,41889683.290000,0,0,0
002670.SZ,20140424,20130331,319597977.220000,0,18408375.490000,0,0,0
002670.SZ,20140424,20121231,1274355668.780000,0,65553926.280000,0,0,0
002670.SZ,20131018,20120930,1002967344.370000,0,53285944.930000,0,0,0
002670.SZ,20130821,20120630,673432112.830000,0,37726731.390000,0,0,0
002670.SZ,20130418,20120331,306448462.200000,0,16169921.630000,0,0,0
002670.SZ,20130418,20111231,1550233997.960000,0,71985684.660000,0,0,0
002670.SZ,20121026,20110930,1245619269.110000,0,55378863.430000,0,0,0
002670.SZ,20120825,20110630,813500269.070000,0,41345365.000000,0,0,0
002670.SZ,20120413,20110331,355955248.710000,0,13681418.820000,0,0,0
002670.SZ,20120323,20101231,1321706048.960000,0,73092243.830000,0,0,0
002670.SZ,20120323,20091231,782854086.090000,0,66911041.450000,0,0,0
002670.SZ,20111230,20081231,939416178.450000,0,42954612.900000,0,0,0
