fs_code,ann_date,report_date,operate_cashflow,invest_cashflow,finance_cashflow
601995.SH,20251030,20250930,62700802264.000000,-19551430165.000000,-8306125478.000000
601995.SH,20250830,20250630,31593222038.000000,-4159991266.000000,-10637201545.000000
601995.SH,20250429,20250331,8793070123.000000,-1392132913.000000,-10478440949.000000
601995.SH,20250329,20241231,41874117905.000000,-24313083306.000000,-8397638382.000000
601995.SH,20251030,20240930,24372784200.000000,-10301514980.000000,-3680495087.000000
601995.SH,20250830,20240630,10114338997.000000,-13345857185.000000,-6621202435.000000
601995.SH,20250429,20240331,12814865518.000000,1827664748.000000,1251918831.000000
601995.SH,20250329,20231231,-10584387028.000000,2081868816.000000,-13711458152.000000
601995.SH,20241031,20230930,-26026053869.000000,9768831026.000000,-15772698608.000000
601995.SH,20240831,20230630,-4635575163.000000,10507839557.000000,-13376720951.000000
601995.SH,20240430,20230331,-1883112957.000000,13853520963.000000,-11542108707.000000
601995.SH,20240329,20221231,49942141350.000000,-23437450671.000000,-15127355061.000000
601995.SH,20231031,20220930,27680247637.000000,-10938300561.000000,-15888459219.000000
601995.SH,20230831,20220630,23964842509.000000,-5114680066.000000,-13188806390.000000
601995.SH,20230429,20220331,4643873692.000000,-4351673063.000000,7357882508.000000
601995.SH,20230401,20211231,31949716725.000000,-7330477335.000000,25524897820.000000
601995.SH,20221029,20210930,11534489900.000000,-5154563465.000000,28645546494.000000
601995.SH,20220831,20210630,-5531197500.000000,512621491.000000,32600433109.000000
601995.SH,20220430,20210331,-12271885973.000000,-4057086099.000000,31019895650.000000
601995.SH,20220331,20201231,-21250576720.000000,-8058582146.000000,65988023702.000000
601995.SH,20211029,20200930,5605176706.000000,-9518914564.000000,40035000217.000000
601995.SH,20210828,20200630,6633359711.000000,-7714367989.000000,18459634052.000000
601995.SH,20210430,20200331,26280678392.000000,-4345011832.000000,7318909476.000000
601995.SH,20210331,20191231,-17104414224.000000,6452363575.000000,21676871335.000000
601995.SH,20201030,20190930,-10050586148.000000,4624914845.000000,14240269807.000000
601995.SH,20190828,20190630,9651922544.000000,-468320139.000000,7339563765.000000
601995.SH,20190621,20190331,17239091400.000000,-331321718.000000,-1932011798.000000
601995.SH,20201012,20181231,4727463213.000000,-19029247198.000000,12101837593.000000
601995.SH,20181116,20180930,-11512494589.000000,-1256029713.000000,11960055468.000000
601995.SH,20180831,20180630,-2988593872.000000,-1124767924.000000,10686351856.000000
601995.SH,20180824,20180331,-400600847.000000,-242898920.000000,4831209403.000000
601995.SH,20201012,20171231,-14788353428.000000,21402457180.000000,28584701221.000000
601995.SH,20180417,20170930,-19763916855.000000,38484005785.000000,18081612185.000000
601995.SH,20170828,20170630,-3921305542.000000,38808129082.000000,8090110998.000000
601995.SH,20170421,20161231,-17681986901.000000,75432530.000000,11503355110.000000
601995.SH,20161024,20160630,-4017563260.000000,-60402293.000000,3586430948.000000
601995.SH,20160713,20151231,7990172185.000000,-764145166.000000,10359951339.000000
601995.SH,20160713,20141231,6891184643.000000,-238800665.000000,-427475082.000000
601995.SH,20140910,20140630,806796769.000000,-138238686.000000,933538007.000000
601995.SH,20160713,20131231,-4235336532.000000,118050361.000000,1474733211.000000
601995.SH,20140109,20130630,-1970239459.000000,-36922008.000000,967722678.000000
601995.SH,20130426,20121231,-3119088071.000000,-201567653.000000,-1261158678.000000
601995.SH,20120427,20111231,-2008238899.000000,-157585693.000000,811492094.000000
601995.SH,20110428,20101231,2598474231.000000,-436011779.000000,-404247030.000000
601995.SH,20100429,20091231,2932151712.000000,-342306157.000000,-204335896.000000
601995.SH,20090430,20081231,-8890897586.000000,-237041375.000000,2156595341.000000
601995.SH,20080429,20071231,11589387300.000000,-167635414.000000,732818267.000000
601995.SH,20070428,20061231,4015404269.000000,-46505402.000000,136495742.000000
601995.SH,20060429,20051231,1220455347.000000,-6429236.000000,-319770753.000000
601995.SH,20050429,20041231,495540545.400000,-26996814.520000,57170256.030000
601995.SH,20040610,20031231,227402279.170000,-21416161.140000,-10690163.890000
601995.SH,20030930,20021231,216445940.930000,-18520487.660000,-131186640.000000
601995.SH,20030930,20011231,166573439.300000,-10474748.930000,-420942685.020000
